Open,Close,High,Low,Volume,Date
1127.45,1115,1128.1,1112.255,,09/30/15
1132.25,1127.25,1134.225,1124.605,,09/29/15
1145.5,1132.05,1147.85,1128.32,,09/28/15
1150.2,1145.8,1151.15,1141.255,,09/25/15
1132.05,1153.05,1156.48,1131.95,,09/24/15
1125.05,1130.4,1133.98,1122.05,,09/23/15
1133.4,1124.65,1136.15,1121.725,,09/22/15
1139.45,1133.4,1140,1130.605,,09/21/15
1131.15,1139.4,1141.765,1127.65,,09/18/15
1119.5,1130.85,1133.5,1115.855,,09/17/15
1105.55,1119.55,1124.18,1104.15,,09/16/15
1109.2,1105.4,1109.2,1103.32,,09/15/15
1107.65,1108.8,1110.45,1103.7,,09/14/15
1107.9,1107.9,1107.9,1107.9,,09/13/15
1111.15,1107.9,1112.75,1098.75,,09/11/15
1107.15,1111.65,1114.625,1104,,09/10/15
1122,1106.1,1125.25,1101.725,,09/09/15
1119.3,1121.8,1126.57,1118.8,,09/08/15
1123.35,1119.3,1124.85,1116.6,,09/07/15
1125.3,1123,1129.605,1117.71,,09/04/15
1133.9,1122,1134.25,1121.1,,09/03/15
1140,1134.05,1142.5,1132.75,,09/02/15
1137.5,1140,1147.82,1137.3,,09/01/15
1133.95,1134.5,1136.68,1126.07,,08/31/15
1125.65,1133.96,1140.68,1124.105,,08/28/15
1126.2,1125.85,1129.3,1118.865,,08/27/15
1140.45,1125.55,1146.35,1117.93,,08/26/15
1153.4,1140.65,1156.55,1134.95,,08/25/15
1164.65,1155.15,1170.16,1147.855,,08/24/15
1153.9,1160.15,1167.65,1149.07,,08/21/15
1133.9,1163,1163,1132.85,,08/20/15
1118.15,1136.6,1140,1116.35,,08/19/15
1117.7,1118,1121.275,1110.44,,08/18/15
1114.9,1114.3,1122.8,1113.75,,08/17/15
1115.35,1113.7,1120.98,1111.93,,08/14/15
1125.35,1115.05,1126.35,1113.71,,08/13/15
1108.9,1126.6,1127.48,1102.03,,08/12/15
0,1108.61,1108.61,1108.61,,08/11/15
1093.3,1104.5,1108.875,1090,,08/10/15
1094.2,1094.2,1094.2,1094.2,,08/09/15
1089.95,1094.2,1099.48,1083.35,,08/07/15
1085.1,1089.6,1093.875,1083.65,,08/06/15
1087.4,1083.2,1091.635,1083.16,,08/05/15
1084.95,1082.9,1094.3,1081.22,,08/04/15
1094.53,1086.13,1097.75,1085.92,,08/03/15
1088.85,1094.53,1105.875,1080.25,,07/31/15
1105.85,1087.9,1105.85,1083.05,,07/30/15
1095.4,1114,1114,1090.91,,07/29/15
1095.2,1100.2,1100.2,1091.8,,07/28/15
1096.95,1094.31,1105.05,1089.625,,07/27/15
1099,1099,1099,1099,,07/26/15
1090.45,1099,1101.375,1077.5,,07/24/15
1095,1090.8,1105.725,1087.375,,07/23/15
1101.65,1094.5,1103.3,1087.48,,07/22/15
1098.65,1101.45,1109.875,1097.05,,07/21/15
1132.7,1108,1133.1,1088.45,,07/20/15
1145.55,1134.1,1145.65,1131.45,,07/17/15
1148.75,1139.9,1149.45,1139.9,,07/16/15
1155.7,1149.65,1156.95,1143.97,,07/15/15
1158,1155.9,1159.125,1153.225,,07/14/15
1164,1158,1164.2,1151.52,,07/13/15
1159.3,1163.9,1164.91,1157.9,,07/10/15
1159.45,1159.65,1166.83,1156.15,,07/09/15
1153.7,1158.6,1164.46,1147.4,,07/08/15
1170.35,1164.7,1170.35,1148.725,,07/07/15
1173.2,1170.15,1175.1,1163.48,,07/06/15
1165.85,1168.9,1169.93,1164.95,,07/03/15
1168.7,1172.1,1172.1,1157.625,,07/02/15
1178,1168.8,1179.3,1167.91,,07/01/15
1179.95,1172.6,1180.63,1167.52,,06/30/15
1185.2,1184.1,1187.2,1174.225,,06/29/15
1173.55,1174.8,1178.35,1169.7,,06/26/15
1175.35,1170,1178.15,1170,,06/25/15
1178.35,1175.2,1180.125,1171.725,,06/24/15
1185.65,1178.15,1188.15,1176.66,,06/23/15
1200.25,1185.45,1201.15,1182.3,,06/22/15
1201.75,1204,1204.16,1198.605,,06/19/15
1184.4,1206,1206,1183.85,,06/18/15
1181.755,1185.45,1189.235,1174.71,,06/17/15
1185.95,1181.855,1187.775,1176.32,,06/16/15
1182.1,1186.4,1190,1173.25,,06/15/15
1182.05,1181.3,1184.3,1176.9,,06/12/15
1186.85,1187,1187.93,1176.54,,06/11/15
1177.3,1185.85,1191.98,1175.65,,06/10/15
1174.45,1176.7,1183.03,1172.75,,06/09/15
1170.15,1174.05,1177.45,1169.1,,06/08/15
1177.05,1172,1178.55,1162.95,,06/05/15
1185.4,1177.1,1186.35,1173.05,,06/04/15
1193.7,1185.3,1195.15,1180.75,,06/03/15
1188.85,1193.6,1196,1186.15,,06/02/15
1191.25,1189.15,1204.2,1184.8,,06/01/15
1187.95,1190.5,1193.25,1186.55,,05/29/15
1188.1,1188.45,1192.15,1180.95,,05/28/15
1187.25,1188.15,1190.8,1184.7,,05/27/15
1206.95,1182.3,1207.65,1182.3,,05/26/15
1205.15,1200.95,1208.75,1200.95,,05/25/15
1206.55,1205.95,1215,1202,,05/22/15
1209.75,1206.45,1212.85,1201.9,,05/21/15
1208.55,1209.9,1213.3,1203.9,,05/20/15
1225.8,1212.2,1225.8,1206.25,,05/19/15
1224.25,1225.8,1232.35,1221.85,,05/18/15
1221.52,1224.25,1226.35,1211.95,,05/15/15
1215.47,1217.7,1227.2,1212.55,,05/14/15
1193.6,1215.37,1218.75,1191.55,,05/13/15
1184.1,1193.5,1196.3,1181.35,,05/12/15
1189.35,1184.2,1191.75,1179.55,,05/11/15
1184.4,1187.9,1193.45,1182.1,,05/08/15
1191.55,1184.8,1192.85,1179.45,,05/07/15
1193.65,1191.8,1197.65,1188.65,,05/06/15
1188.75,1193.33,1199.65,1186.15,,05/05/15
1180.1,1188.2,1192.85,1177.9,,05/04/15
1178.4,1178.4,1178.4,1178.4,,05/03/15
1184.65,1178.5,1185.2,1170.95,,05/01/15
1205.6,1186.5,1207.15,1177.6,,04/30/15
1212.1,1209,1213.25,1201.91,,04/29/15
1202.2,1212.1,1214.85,1199.45,,04/28/15
1179.75,1202.1,1206.85,1178.75,,04/27/15
1194.4,1179.65,1195.8,1175.45,,04/24/15
1187.85,1194.05,1198.05,1184.65,,04/23/15
1202.8,1187.25,1204.45,1186.15,,04/22/15
1196.95,1202.68,1204.23,1193.85,,04/21/15
1205.65,1191.1,1209,1190.25,,04/20/15
1199,1204.65,1207.7,1197.5,,04/17/15
1202.85,1198.5,1209.15,1195.33,,04/16/15
1192.9,1202.05,1204.6,1189.15,,04/15/15
1199.2,1192.55,1201.65,1184.2,,04/14/15
1207.35,1198.85,1209.5,1197.38,,04/13/15
1194.9,1208.05,1210.25,1193.55,,04/10/15
1203.2,1194.6,1203.5,1193.35,,04/09/15
1208.8,1202.8,1212.05,1198.18,,04/08/15
1214.9,1208.6,1215.85,1207.93,,04/07/15
1215.63,1214.7,1224.45,1214.15,,04/06/15
1204.2,1195.03,1208.775,1195.02,,04/02/15
1184.2,1204.2,1208.6,1181.35,,04/01/15
1186.4,1183.5,1190.45,1178.77,,03/31/15
1197.7,1186.2,1198.25,1182.82,,03/30/15
1199.3,1199.3,1199.3,1199.3,,03/29/15
1204.55,1199.3,1206.15,1193.1,,03/27/15
1195.2,1204.6,1219.7,1194.75,,03/26/15
1192.5,1195.3,1199.8,1186.85,,03/25/15
1189.85,1192.45,1195.05,1185.55,,03/24/15
1186.05,1189.85,1191.7,1179.55,,03/23/15
1182.85,1185.95,1186.75,1182.85,,03/22/15
1171.45,1182.85,1187.35,1168.95,,03/20/15
1167.8,1171.2,1177.63,1160.55,,03/19/15
1149.55,1168.68,1174.35,1146.27,,03/18/15
1154.9,1149.85,1159.5,1143.65,,03/17/15
1157.2,1154.7,1164.05,1150.65,,03/16/15
1158.15,1156.7,1158.4,1156.4,,03/15/15
1154.53,1159.48,1161.75,1151.55,,03/13/15
1154.95,1154.33,1166.3,1149.5,,03/12/15
1162.8,1155.45,1165.25,1148.35,,03/11/15
1167.75,1162.6,1170.25,1156.1,,03/10/15
1168.8,1167.35,1175.35,1162.15,,03/09/15
1169.7,1169.5,1169.75,1167.7,,03/08/15
1199.35,1168.7,1200.68,1164.35,,03/06/15
1200.7,1193,1209.15,1193,,03/05/15
1205.05,1198,1208.85,1198,,03/04/15
1206.25,1204.2,1214.4,1195.85,,03/03/15
1214.25,1206.68,1223.35,1204.9,,03/02/15
1209.9,1213.8,1219.35,1204.75,,02/27/15
1205.05,1209.25,1220.1,1204.15,,02/26/15
1201.45,1204.15,1211.95,1201.25,,02/25/15
1202.6,1201.05,1204.53,1190.8,,02/24/15
1203.15,1201.6,1210.15,1191.45,,02/23/15
1207.65,1202.6,1214.48,1198.6,,02/20/15
1214,1207.35,1222.9,1205.78,,02/19/15
1209.2,1214,1214,1198,,02/18/15
1232.3,1209.65,1233.8,1204,,02/17/15
1228.4,1231.2,1236.65,1228.25,,02/16/15
1223.4,1228.6,1234.9,1222.93,,02/13/15
1218.65,1218.5,1230.85,1218.5,,02/12/15
1234.3,1216.4,1238.65,1216.4,,02/11/15
1238.9,1233.7,1245.78,1231.45,,02/10/15
1234.88,1238.95,1243.65,1234.88,,02/09/15
1267.05,1234,1268.85,1228.85,,02/06/15
1270.1,1264.25,1273.8,1257.65,,02/05/15
1262.15,1269.08,1272,1257.05,,02/04/15
1284.85,1260.6,1284.95,1255.9,,02/03/15
1281.05,1285,1285,1266.85,,02/02/15
1258.55,1283.6,1284.9,1257.63,,01/30/15
1284.85,1258.35,1285.8,1252.45,,01/29/15
1292.68,1283.45,1293.78,1280.48,,01/28/15
1281.05,1296.5,1297,1272.88,,01/27/15
1294.65,1281.28,1299.15,1276.15,,01/26/15
1301.1,1295.35,1302.05,1285.05,,01/23/15
1292.35,1302.25,1306.4,1280.05,,01/22/15
1295,1293.1,1305.15,1286.05,,01/21/15
1276.05,1294.35,1297.25,1274.35,,01/20/15
1281.45,1279.9,1281.45,1272.6,,01/19/15
1262.95,1279.4,1281.75,1255.4,,01/16/15
1229.65,1263.6,1265.86,1226.25,,01/15/15
1231.55,1229.35,1243.6,1225.7,,01/14/15
1233.15,1230.75,1243.7,1228.63,,01/13/15
1224.1,1233.15,1235.65,1219.2,,01/12/15
1207.95,1223.05,1223.65,1207.55,,01/09/15
1211.55,1208.85,1216.4,1204.98,,01/08/15
1218,1212.5,1218.65,1209.15,,01/07/15
1203.3,1213.2,1222.4,1201.9,,01/06/15
1188.4,1210,1210,1179.1,,01/05/15
1184.6,1190.1,1194.35,1169.35,,01/02/15
1200.25,1183.4,1203.85,1180.25,,12/31/14
1182.9,1200.25,1209.45,1181.05,,12/30/14
1182.99,1182.99,1197.6,1179.35,,12/29/14
1178.7,1195.85,1199.15,1176.7,,12/26/14
1173.1,1173.1,1173.1,1173.1,,12/25/14
1177.8,1175.2,1181.15,1173.15,,12/24/14
1176.9,1170.2,1184.25,1170.2,,12/23/14
1194.7,1177,1201.73,1170.9,,12/22/14
1198.1,1194.55,1201.25,1194,,12/19/14
1189.25,1198.15,1213.15,1189.15,,12/18/14
1195.8,1179.5,1202.93,1179.5,,12/17/14
1193.65,1195,1221.45,1189.15,,12/16/14
1221.35,1193.3,1224.15,1190.99,,12/15/14
1216.5,1216.5,1216.5,1216.5,,12/14/14
1227.25,1222.1,1228.2,1215.05,,12/12/14
1226.4,1227.2,1232.85,1216.4,,12/11/14
1231.35,1225.4,1238.25,1225.13,,12/10/14
1203.6,1231.5,1237.2,1199.55,,12/09/14
1188.15,1203,1208.45,1187.65,,12/08/14
1192.8,1192.8,1192.8,1192.8,,12/07/14
1205.1,1192.8,1206.95,1186.5,,12/05/14
1208.85,1205.9,1213.3,1201.53,,12/04/14
1197.2,1209.8,1214.1,1194.78,,12/03/14
1210.65,1198.275,1218.85,1192.45,,12/02/14
1159.85,1211.605,1221.18,1143.75,,12/01/14
1189.25,1167.1,1190.6,1166.35,,11/28/14
1197.55,1194.25,1199.75,1186.25,,11/27/14
1201.55,1198.58,1201.95,1195.25,,11/26/14
1198.15,1201.15,1202.75,1190.7,,11/25/14
1202.15,1198.5,1204.25,1193.08,,11/24/14
1193.75,1201.6,1206.9,1187.73,,11/21/14
1182.25,1189.6,1196.85,1177.1,,11/20/14
1196.25,1178,1202.15,1175.8,,11/19/14
1186.8,1197.4,1204.25,1183.7,,11/18/14
1185.8,1186.95,1194.35,1181.85,,11/17/14
1162.5,1189.65,1193.35,1148.15,,11/14/14
1161.95,1163.1,1167.35,1154.35,,11/13/14
1164.55,1165.1,1170.2,1157.5,,11/12/14
1151.18,1140,1172.75,1140,,11/11/14
1174.65,1147.6,1177,1147.55,,11/10/14
1140.2,1178.7,1179.13,1132.65,,11/07/14
1142.2,1142.43,1149.1,1138.25,,11/06/14
1168.95,1140.5,1169.65,1138.05,,11/05/14
1165.4,1168.6,1173.25,1164.1,,11/04/14
1167.75,1167.9,1173.65,1162.65,,11/03/14
1174.4,1174.4,1174.4,1174.4,,11/02/14
1200.35,1174.4,1202.7,1161.65,,10/31/14
1211.2,1200.2,1215.64,1196.3,,10/30/14
1228.45,1211.09,1230.6,1209.01,,10/29/14
1226.45,1228.23,1234.85,1222.83,,10/28/14
1228.5,1226.05,1231.85,1225.45,,10/27/14
1230.3,1228.25,1230.8,1227.6,,10/26/14
1232.45,1231.45,1234.08,1229.15,,10/24/14
1241.75,1229.3,1244.7,1226.65,,10/23/14
1249.3,1241.2,1249.85,1240.65,,10/22/14
1247.45,1249.3,1255.05,1245.53,,10/21/14
1237.5,1242.91,1248.25,1234.85,,10/20/14
1238.1,1238.55,1241.65,1232.35,,10/17/14
1239.8,1240.7,1245.25,1235.75,,10/16/14
1232.55,1241.23,1249.36,1222.07,,10/15/14
1236.15,1227.6,1237.33,1227.6,,10/14/14
1226.8,1236.9,1236.9,1225.2,,10/13/14
1223.45,1223.45,1223.45,1223.45,,10/12/14
1224,1223.45,1225.45,1217.5,,10/10/14
1220.1,1223.91,1233.25,1219.15,,10/09/14
1209.35,1224,1224,1205.2,,10/08/14
1206.85,1208.6,1212.85,1203.05,,10/07/14
1186.85,1207.15,1208.73,1184.15,,10/06/14
1213.85,1190.85,1215.45,1190.25,,10/03/14
1213.35,1214.35,1221.95,1209.04,,10/02/14
1208.45,1213.1,1219.2,1205.05,,10/01/14
1215.25,1204,1219,1204,,09/30/14
1218.6,1215.2,1223.3,1215.15,,09/29/14
1221.15,1219.5,1229.95,1212.6,,09/26/14
1217.15,1222.13,1224.43,1207.25,,09/25/14
1223.25,1216.85,1225.75,1216,,09/24/14
1215.48,1222.7,1233.7,1214.35,,09/23/14
1216.15,1214.95,1220.05,1208.9,,09/22/14
1225.2,1216.45,1228.35,1214.15,,09/19/14
1221.03,1225.2,1227.35,1216.88,,09/18/14
1234.62,1223.45,1239.05,1221.88,,09/17/14
1232.85,1235.3,1241.65,1232.35,,09/16/14
1229.1,1233.1,1238.35,1225.8,,09/15/14
1240.45,1228.55,1241.65,1227.65,,09/12/14
1249.45,1236.5,1250.3,1235.95,,09/11/14
1254.85,1249.35,1257.7,1244.05,,09/10/14
1257.38,1256,1258.18,1247.55,,09/09/14
1269.85,1255.75,1271.75,1251.85,,09/08/14
1261.75,1268.7,1273.55,1257.4,,09/05/14
1269.75,1259.7,1275.65,1257.35,,09/04/14
1266.5,1263,1271.25,1261.7,,09/03/14
1286.45,1262,1287.55,1262,,09/02/14
1287.65,1286.6,1289.95,1285.08,,09/01/14
1290.05,1287.55,1291.15,1284,,08/29/14
1282.65,1289.6,1296.35,1282.45,,08/28/14
1281.3,1282.8,1287.3,1280.3,,08/27/14
1276.5,1280.8,1290.85,1275.8,,08/26/14
1281.3,1280,1282.35,1272,,08/25/14
1281.23,1281.23,1281.23,1281.23,,08/24/14
1277.35,1281.23,1282.95,1274.55,,08/22/14
1290.75,1276.6,1291.15,1273.65,,08/21/14
1295.85,1290.8,1297.48,1288.23,,08/20/14
1298.5,1295.05,1302.23,1294.25,,08/19/14
1302.4,1297.3,1303.75,1295.85,,08/18/14
1312.18,1304.8,1315.45,1293.35,,08/15/14
1312.6,1312.75,1318.65,1309.25,,08/14/14
1308.4,1312.85,1315.03,1305.15,,08/13/14
1308.2,1308.55,1317.55,1305.88,,08/12/14
1309.2,1308.35,1311.5,1305.35,,08/11/14
1312.65,1309.6,1322.35,1306.65,,08/08/14
1306.43,1313.03,1314.45,1302.35,,08/07/14
1288.65,1305.78,1309.25,1287.85,,08/06/14
1288.45,1288.65,1293.55,1283.05,,08/05/14
1294.2,1288.15,1295.55,1286.4,,08/04/14
1293.95,1293.5,1293.95,1293.5,,08/03/14
1283.95,1293.95,1296.35,1280.95,,08/01/14
1296.45,1279.5,1297.35,1279.5,,07/31/14
1299.45,1296.1,1302.65,1292.35,,07/30/14
1304.15,1298.9,1312.05,1296.3,,07/29/14
1306,1304.25,1309.35,1301.68,,07/28/14
1309.9,1309.9,1309.9,1309.9,,07/27/14
1294.25,1308,1308.25,1291.13,,07/25/14
1304.65,1293.8,1305.3,1288.8,,07/24/14
1307.65,1304.3,1310.75,1303.5,,07/23/14
1312.2,1307.6,1314.75,1302.65,,07/22/14
1310.15,1312,1318.1,1307.65,,07/21/14
1319.55,1309.85,1324.75,1305.38,,07/18/14
1299.15,1318.35,1323.55,1297.8,,07/17/14
1295.05,1296.5,1303.55,1294,,07/16/14
1307.75,1293.8,1313.75,1292.65,,07/15/14
1339.25,1307.3,1339.3,1303.45,,07/14/14
1335.9,1339,1339.2,1334.25,,07/11/14
1328,1335.25,1344.35,1326.73,,07/10/14
1319.5,1326.7,1331.775,1318.15,,07/09/14
1319.65,1319.8,1324.8,1313.7,,07/08/14
1319.85,1320.15,1320.15,1312.13,,07/07/14
1320.2,1320.35,1323,1318.95,,07/04/14
1327.4,1321,1327.55,1311.005,,07/03/14
1326.48,1330.45,1331.85,1321.95,,07/02/14
1326.8,1325.8,1332.3,1323.95,,07/01/14
1316,1327.5,1329.75,1311.05,,06/30/14
1308.15,1308.25,1308.25,1308.15,,06/29/14
1316.42,1315.3,1322.05,1312.85,,06/27/14
1319.5,1315.5,1319.83,1306.85,,06/26/14
1318.35,1319.5,1324.25,1311.15,,06/25/14
1317.78,1318.1,1325.7,1313.95,,06/24/14
1314.8,1315.55,1318.4,1310.2,,06/23/14
1314.55,1314.55,1314.55,1314.55,,06/22/14
1321.68,1314.55,1321.95,1306.65,,06/20/14
1277.65,1318.75,1321.25,1276.05,,06/19/14
1271.4,1277.95,1278.505,1266.55,,06/18/14
1271.2,1271.5,1273.35,1259.25,,06/17/14
1278,1271.75,1284.45,1271,,06/16/14
1277.25,1277.25,1277.25,1277.25,,06/15/14
1273.5,1277.25,1277.95,1271.05,,06/13/14
1260.95,1275.2,1275.2,1259.95,,06/12/14
1259.55,1260.5,1264.85,1258.95,,06/11/14
1252.5,1260.1,1263.1,1250.5,,06/10/14
1252.05,1252.15,1257.2,1251.75,,06/09/14
1251,1251,1251,1251,,06/08/14
1253.63,1252.35,1257.55,1246.65,,06/06/14
1244.4,1256,1261.15,1241.53,,06/05/14
1245.2,1244.05,1248.605,1243.225,,06/04/14
1243.85,1247.15,1247.25,1241.65,,06/03/14
1249.65,1248.1,1250.55,1241.15,,06/02/14
1251.1,1249.5,1251.1,1249.5,,06/01/14
1256.05,1251.1,1260.35,1242.45,,05/30/14
1259.4,1255.7,1260.05,1251.63,,05/29/14
1264.65,1258.15,1266.98,1256.15,,05/28/14
1292.45,1266.5,1293.4,1263.7,,05/27/14
1292.25,1291.25,1294.15,1291.1,,05/26/14
1293.9,1292.9,1295.65,1286.85,,05/23/14
1287.5,1293.7,1303.55,1287.5,,05/22/14
1294.2,1287.5,1296.2,1284.105,,05/21/14
1292.95,1291.5,1296.45,1286.88,,05/20/14
1291,1290.5,1304.95,1288.25,,05/19/14
1293,1294.5,1294.5,1293,,05/18/14
1296,1292.8,1296.03,1287.24,,05/16/14
1305.55,1296.4,1307.2,1291.7,,05/15/14
1294.55,1305.6,1308.75,1292.18,,05/14/14
1296,1293.5,1298.75,1289.53,,05/13/14
1288.95,1295.7,1303.3,1280.65,,05/12/14
1290.55,1289.3,1294.35,1285.65,,05/09/14
1290.15,1288.5,1294.45,1286.05,,05/08/14
1308.15,1282.5,1314.4,1282.5,,05/07/14
1309.65,1309.75,1313.55,1304.85,,05/06/14
1301.25,1306.1,1315.35,1299.8,,05/05/14
1284.55,1300.1,1304.53,1278.25,,05/02/14
1291.4,1284.65,1293.05,1277.88,,05/01/14
1295.6,1292.8,1297.6,1285.75,,04/30/14
1296.35,1298.1,1300.65,1286.5,,04/29/14
1304.2,1297.1,1306.4,1292.6,,04/28/14
1303.4,1303.4,1303.4,1303.4,,04/27/14
1294.15,1303.4,1304.95,1290.6,,04/25/14
1284.4,1292.85,1296.8,1268.65,,04/24/14
1284.2,1283.15,1288.7,1281.4,,04/23/14
1290.1,1276,1292.43,1276,,04/22/14
1294.45,1289.5,1301.3,1282.95,,04/21/14
1302.3,1294.9,1304.2,1293.6,,04/17/14
1302.75,1300.8,1306.05,1294.23,,04/16/14
1327,1300.29,1328.3,1290.96,,04/15/14
1323.25,1324,1330.75,1319.6,,04/14/14
1318.35,1318.55,1323.43,1314.3,,04/11/14
1312.5,1320,1324.5,1311.05,,04/10/14
1308.8,1312.5,1314.4,1301.5,,04/09/14
1297.4,1310.5,1314.3,1297.15,,04/08/14
1302.9,1296.75,1304.2,1295.65,,04/07/14
1286.75,1303.35,1306.35,1284.4,,04/04/14
1290.55,1286.55,1293.9,1282.1,,04/03/14
1287.9,1287.9,1287.9,1287.9,,04/02/14
1285.1,1278.8,1288,1278.05,,04/01/14
1294.2,1284.25,1298.45,1282.85,,03/31/14
1291.85,1294,1298.85,1286,,03/28/14
1304.55,1292.6,1306.8,1287.95,,03/27/14
1310.35,1305.4,1316.15,1298.85,,03/26/14
1309.45,1310.95,1316.98,1306.25,,03/25/14
1330.25,1309.25,1333.98,1308.05,,03/24/14
1334.2,1331.8,1334.85,1330.25,,03/23/14
1330.75,1334.2,1342.3,1329.5,,03/21/14
1327.6,1331.35,1334.4,1320.8,,03/20/14
1356.3,1326.55,1359.6,1325.9,,03/19/14
1366.6,1356.03,1367.55,1351.05,,03/18/14
1388.35,1366.1,1389.1,1362.8,,03/17/14
1382.85,1388.75,1390.05,1382.85,,03/16/14
1371.27,1382.3,1387.75,1368.3,,03/14/14
1366.75,1371.37,1375,1364.65,,03/13/14
1348.8,1366.7,1370.43,1345.65,,03/12/14
1340.35,1349.2,1352.35,1338.1,,03/11/14
1339.08,1340.15,1344.45,1329.6,,03/10/14
1338.98,1340.33,1341.58,1338.18,,03/09/14
1349.9,1339.55,1352.28,1329.75,,03/07/14
1336.95,1350.4,1352.35,1331.45,,03/06/14
1335.1,1337,1341.65,1332.85,,03/05/14
1350.35,1334.45,1352.43,1331.55,,03/04/14
1335.55,1349.8,1354.73,1331.8,,03/03/14
1326.85,1326.85,1326.85,1326.85,,03/02/14
1331.2,1326.85,1333.33,1320.1,,02/28/14
1330.7,1330.5,1335.65,1324.13,,02/27/14
1340.8,1329.9,1345.1,1323.3,,02/26/14
1335.45,1341.05,1343.68,1331.8,,02/25/14
1324.9,1336.55,1338.85,1319.53,,02/24/14
1323,1325.55,1328.2,1316.33,,02/21/14
1312.4,1323.7,1324.8,1308.45,,02/20/14
1322.75,1311.3,1322.9,1309.25,,02/19/14
1329.9,1319.7,1331.9,1312.95,,02/18/14
1320.4,1328.85,1329.95,1319.6,,02/17/14
1301.65,1318.55,1320.85,1299.95,,02/14/14
1291,1301.7,1302.95,1286.35,,02/13/14
1290.55,1291.35,1296.15,1284.33,,02/12/14
1274.45,1292.5,1293.8,1273.95,,02/11/14
1269.68,1276.7,1277.15,1265.5,,02/10/14
1257.35,1267.4,1271.1,1256.35,,02/07/14
1258.65,1254.5,1266.3,1253.2,,02/06/14
1254.8,1255.7,1272.25,1252.88,,02/05/14
1257.2,1252.8,1260.85,1247.8,,02/04/14
1243.65,1257.2,1265.85,1241.05,,02/03/14
1244.1,1245.2,1254.35,1238.7,,01/31/14
1266.95,1243.25,1267.8,1238.75,,01/30/14
1249.7,1267.6,1270.05,1249.7,,01/29/14
1255.2,1256.2,1260.95,1249.7,,01/28/14
1271.1,1256.7,1277.9,1252.15,,01/27/14
1264.05,1269.25,1272.45,1257.25,,01/24/14
1236.75,1264.55,1265.15,1232.05,,01/23/14
1242.45,1236.75,1243.6,1236.1,,01/22/14
1255.25,1240.3,1256.85,1236.25,,01/21/14
1258.15,1254.7,1259.5,1253.55,,01/20/14
1242.9,1259.85,1259.85,1238.35,,01/17/14
1241.85,1243.25,1244.65,1236.7,,01/16/14
1245.15,1241.5,1245.15,1234.78,,01/15/14
1252.9,1241.5,1254.53,1241.5,,01/14/14
1250.4,1253.6,1255.15,1244.4,,01/13/14
1228.05,1248.85,1248.95,1227.7,,01/10/14
1226.2,1226.5,1231.15,1224,,01/09/14
1231.7,1226.15,1232.45,1218.85,,01/08/14
1238.05,1231.8,1246.75,1225.2,,01/07/14
1237.55,1237.6,1248.4,1233.1,,01/06/14
1223.4,1236.95,1240.15,1223.4,,01/03/14
1204.1,1223.55,1231.05,1203.85,,01/02/14
1198.15,1205.9,1213.5,1186.22,,12/31/13
1215.45,1196.78,1216.25,1195.6,,12/30/13
1211.25,1209.95,1218.55,1209.25,,12/27/13
1202.5,1210.9,1215.75,1201.35,,12/26/13
1204.1,1202.5,1204.75,1201.5,,12/25/13
1198.2,1204.9,1205.05,1196.6,,12/24/13
1203.9,1198.43,1205.4,1193.45,,12/23/13
1189.5,1203.3,1207.15,1189.3,,12/20/13
1217.75,1186.65,1226.6,1186.65,,12/19/13
1230.6,1221.3,1244.65,1216.85,,12/18/13
1240.28,1232.5,1248.1,1228.75,,12/17/13
1237.85,1242.5,1251.5,1228,,12/16/13
1226.5,1238.95,1238.95,1221.4,,12/13/13
1254.05,1227.3,1256.95,1224.65,,12/12/13
1262,1245.5,1263.05,1245.5,,12/11/13
1239.75,1262,1267.1,1238.25,,12/10/13
1231.15,1240.55,1242.95,1226.1,,12/09/13
1225.25,1230.25,1242.6,1213.8,,12/06/13
1242.75,1220.5,1242.8,1217.35,,12/05/13
1221.7,1243.4,1250.3,1212,,12/04/13
1221.25,1222.8,1226.15,1216.55,,12/03/13
1248.85,1219.3,1249.95,1218.08,,12/02/13
1244.4,1251.6,1258.35,1241.2,,11/29/13
1238.15,1242.65,1248.65,1235.4,,11/28/13
1242.9,1237.15,1254.6,1236.7,,11/27/13
1251.1,1242,1256.6,1240.25,,11/26/13
1237.9,1251.75,1253.55,1228.05,,11/25/13
1243.9,1243,1248.9,1241.55,,11/22/13
1244.6,1237.75,1249.78,1237.25,,11/21/13
1275.3,1243.25,1276.43,1241.45,,11/20/13
1275.25,1281.8,1281.9,1269.6,,11/19/13
1289.3,1273.18,1289.8,1270.55,,11/18/13
1287.75,1290.03,1291.05,1281,,11/15/13
1284,1290,1294.4,1279.1,,11/14/13
1267.16,1281.75,1284.1,1265.91,,11/13/13
1282.3,1267.36,1285.1,1261.71,,11/12/13
1288.3,1281.9,1288.35,1279.5,,11/11/13
1308.2,1288.5,1313,1281.95,,11/08/13
1317.55,1307.45,1324.8,1299.3,,11/07/13
1312,1317.8,1321.75,1309.5,,11/06/13
1314.45,1309.5,1319.4,1306.25,,11/05/13
1315.15,1312.8,1322.25,1312.05,,11/04/13
1323.55,1315.55,1327.65,1306.83,,11/01/13
1341.4,1323.3,1342.05,1319.4,,10/31/13
1344.19,1341.55,1359.13,1335.5,,10/30/13
1352.15,1344.39,1360.3,1336.44,,10/29/13
1352.75,1352.75,1361.6,1346.53,,10/28/13
1353.05,1351.5,1354,1351.45,,10/27/13
