Date,eth_ATR,eth_ATR_norm,btc_ATR,btc_ATR_norm
2023-04-11,72.34122067555522,0.03940052891330376,1088.562178835553,0.03851167807654868
2023-04-26,69.3419806399997,0.03554659512760163,839.567968648886,0.029052929467525516
2023-05-11,76.83564284888858,0.04091414824625154,1070.8672655733305,0.037485843895656124
2023-05-26,57.44503581777745,0.03167993468361795,817.9437150622192,0.030407587158261497
2023-06-10,47.98637477333301,0.025821078237606522,742.2679862133305,0.027614482609210844
2023-06-25,59.19110560444406,0.03332913603611646,885.4258420222196,0.032098092739019944
2023-07-10,60.17421111111079,0.0318337551636295,908.4857464844418,0.029824584141031975
2023-07-25,52.79116959111077,0.027776258878185474,727.8391145111078,0.024181668704016505
2023-08-09,36.09718537777742,0.01948026923430212,528.6886804488869,0.018049291748717573
2023-08-24,36.720155222221905,0.021294659618847855,577.974071226664,0.021153785760049157
2023-09-08,47.44642147999964,0.028697358976563128,702.1189672266635,0.026825619456261506
2023-09-23,38.81253420888856,0.024071510899733882,617.3050693733308,0.023413586245876274
2023-10-08,37.71152241777744,0.023019063528797717,562.7614670311084,0.020687772167740617
2023-10-23,42.278936559999686,0.026573732876344184,670.8033332711083,0.02352296578184129
2023-11-07,57.803261182221895,0.031652118979577044,1196.1531945599966,0.034512582013933264
2023-11-22,75.45467999555517,0.037517713387668315,1120.6033160799977,0.03049226299599143
2023-12-07,77.50317217333301,0.036469857489739445,1182.3685938488861,0.03009195752507936
2023-12-22,87.89734911999969,0.03903073815398863,1467.3062326711088,0.03432069249505095
2024-01-06,94.18828988888859,0.04112745116997978,1464.15312510222,0.033792082995415695
2024-01-21,119.35642380444413,0.048089299285407276,2091.6385591422186,0.048295965958627965
2024-02-05,92.93079644444414,0.04078380793716726,1446.7060242888856,0.034746485769168695
2024-02-20,77.5659623288886,0.028923912126486775,1354.6633855199975,0.02740813927795491
2024-03-06,131.58929686222194,0.039661020682321545,2014.361545079997,0.03400078891825774
2024-03-21,231.55714194222193,0.06265417357571318,3872.5236112355537,0.05675960056516449
2024-04-04,239.00386109230735,0.06886870992910449,4008.2394832512805,0.058789081281294495
